,parent,left_child,right_child,distance,size
5735,16194,16193.0,7615.0,0.09232334882874481,9.0
5736,16195,5851.0,15974.0,0.09233276191060927,24.0
5737,16196,5138.0,16105.0,0.09234224255473093,12.0
5738,16197,467.0,15894.0,0.09238269793165084,38.0
5739,16198,7019.0,16146.0,0.0923947427368071,64.0
5740,16199,16097.0,2272.0,0.09244138700919638,3.0
5741,16200,16199.0,15417.0,0.09244138700919638,8.0
5742,16201,814.0,15968.0,0.09244206990580389,21.0
5743,16202,10268.0,16169.0,0.09245825290422978,86.0
5744,16203,8774.0,15461.0,0.09246505214103538,8.0
5745,16204,8477.0,16129.0,0.09246517500579966,23.0
5746,16205,266.0,15942.0,0.09247443187135128,44.0
5747,16206,2670.0,15837.0,0.09249923614465226,15.0
5748,16207,362.0,15609.0,0.09250772380509006,31.0
5749,16208,8532.0,15735.0,0.09256850013482802,17.0
5750,16209,16208.0,16201.0,0.09256850013482802,38.0
5751,16210,10168.0,16209.0,0.09256850013482802,39.0
5752,16211,8665.0,16173.0,0.09258064082137601,21.0
5753,16212,6846.0,14938.0,0.09259951342574221,8.0
5754,16213,3198.0,16054.0,0.09262046735575075,21.0
5755,16214,7125.0,16095.0,0.09262999722967123,20.0
5756,16215,4613.0,16213.0,0.09266565498551234,22.0
5757,16216,1270.0,16150.0,0.09266680637209734,364.0
5758,16217,3799.0,15765.0,0.09268887468760097,40.0
5759,16218,1705.0,16163.0,0.09270671248135037,34.0
5760,16219,1696.0,16218.0,0.09270671248135037,35.0
5761,16220,4344.0,16076.0,0.0927507370706005,51.0
5762,16221,7281.0,16211.0,0.09275600069263584,22.0
5763,16222,10318.0,16192.0,0.09275803463848616,120.0
5764,16223,3286.0,15134.0,0.0927822903749111,4.0
5765,16224,8688.0,16205.0,0.09278695724770947,45.0
5766,16225,1459.0,16216.0,0.09279145730072273,365.0
5767,16226,8563.0,14541.0,0.09281298012341724,25.0
5768,16227,5462.0,16222.0,0.09284290021276206,121.0
5769,16228,409.0,16183.0,0.09284421052476949,9.0
5770,16229,8913.0,16063.0,0.09285833216809147,6.0
5771,16230,15509.0,16217.0,0.09287470486106701,53.0
5772,16231,10313.0,16168.0,0.09288977703789626,23.0
5773,16232,14481.0,16231.0,0.09288977703789626,42.0
5774,16233,1711.0,16224.0,0.09289860486002101,46.0
5775,16234,2316.0,16117.0,0.09291868514106105,17.0
5776,16235,4108.0,15656.0,0.0929403864091341,10.0
5777,16236,2942.0,16227.0,0.09295312608583335,122.0
5778,16237,4057.0,10384.0,0.0929547044831167,2.0
5779,16238,6465.0,16114.0,0.09295533463620481,11.0
5780,16239,595.0,16069.0,0.0929556515102106,16.0
5781,16240,5836.0,16145.0,0.09296634780953059,44.0
5782,16241,5370.0,14839.0,0.09299357245395966,9.0
5783,16242,1359.0,16225.0,0.09300394746235248,366.0
5784,16243,6352.0,16220.0,0.09300402187153553,52.0
5785,16244,191.0,16058.0,0.09301576322756462,55.0
5786,16245,9436.0,15563.0,0.09302834672069893,25.0
5787,16246,6954.0,16082.0,0.09308709861629673,20.0
5788,16247,5712.0,16246.0,0.0931083768534755,21.0
5789,16248,420.0,14322.0,0.09311498435639223,5.0
5790,16249,3446.0,16248.0,0.09311498435639223,6.0
5791,16250,8820.0,14157.0,0.09311746522938547,14.0
5792,16251,3072.0,16236.0,0.09314447553674549,123.0
5793,16252,6126.0,16181.0,0.09314814633781146,14.0
5794,16253,10228.0,16172.0,0.09316400839849728,46.0
5795,16254,2721.0,16178.0,0.09317693252759733,63.0
5796,16255,3846.0,16144.0,0.09320005546456858,10.0
5797,16256,1789.0,16255.0,0.09320005546456858,11.0
5798,16257,6058.0,16073.0,0.09320248388742963,72.0
5799,16258,3283.0,16223.0,0.09320997069967071,5.0
5800,16259,7049.0,16258.0,0.09320997069967071,6.0
5801,16260,8326.0,16244.0,0.09323792169478334,56.0
5802,16261,4781.0,15812.0,0.09324258141141531,17.0
5803,16262,8546.0,16260.0,0.0932522563373631,57.0
5804,16263,7538.0,16131.0,0.09325733972844223,9.0
5805,16264,5468.0,15847.0,0.09327968975107165,32.0
5806,16265,1267.0,16242.0,0.0932911512182789,367.0
5807,16266,15878.0,16265.0,0.0932911512182789,369.0
5808,16267,6905.0,12342.0,0.09329198947156593,47.0
5809,16268,6030.0,15763.0,0.0933058193599489,19.0
5810,16269,3069.0,16100.0,0.09331309766375566,23.0
5811,16270,1287.0,16266.0,0.09334848598909111,370.0
5812,16271,978.0,15760.0,0.09336153211270715,9.0
5813,16272,8690.0,15990.0,0.09338633197818297,4.0
5814,16273,16272.0,1275.0,0.09338633197818297,5.0
5815,16274,5415.0,16198.0,0.09339833785271881,65.0
5816,16275,6354.0,16219.0,0.09342268489417276,36.0
5817,16276,1302.0,16270.0,0.09344263819381363,371.0
5818,16277,16017.0,16276.0,0.09344263819381363,383.0
5819,16278,4876.0,16210.0,0.09345013733203336,40.0
5820,16279,3171.0,16143.0,0.0934545265806748,26.0
5821,16280,7128.0,16182.0,0.09346095213102504,22.0
5822,16281,6005.0,16232.0,0.09346731658021296,43.0
5823,16282,8118.0,15987.0,0.09346814285893566,26.0
5824,16283,1398.0,16277.0,0.09347761348136625,384.0
5825,16284,1415.0,16283.0,0.09348086552847135,385.0
5826,16285,510.0,15976.0,0.09351521839333053,35.0
5827,16286,9449.0,16052.0,0.09351987016585893,37.0
5828,16287,7054.0,16202.0,0.09356072056592761,87.0
5829,16288,177.0,14698.0,0.09357081807181,9.0
5830,16289,4381.0,16194.0,0.09357156427297039,10.0
5831,16290,16155.0,4236.0,0.09362959823507355,3.0
5832,16291,4811.0,16162.0,0.09362959823507355,51.0
5833,16292,16290.0,16291.0,0.09362959823507355,54.0
5834,16293,5240.0,16243.0,0.09364047875819694,53.0
5835,16294,9061.0,14972.0,0.09365878149027061,19.0
5836,16295,9995.0,15709.0,0.09367950625089011,20.0
5837,16296,8078.0,15857.0,0.09368073587913495,5.0
5838,16297,14704.0,16032.0,0.09368220340689395,23.0
5839,16298,3430.0,16118.0,0.09368924129264598,19.0
5840,16299,3881.0,15506.0,0.09369123857750433,6.0
5841,16300,1131.0,16284.0,0.09370461905859946,386.0
5842,16301,1444.0,16300.0,0.09371194152810516,387.0
5843,16302,3561.0,15794.0,0.09372324803639252,5.0
5844,16303,6478.0,16254.0,0.09375148760866436,64.0
5845,16304,5747.0,16285.0,0.09375529754660947,36.0
5846,16305,1146.0,16301.0,0.09376521279793272,388.0
5847,16306,16305.0,16273.0,0.09376521279793272,393.0
5848,16307,10218.0,16074.0,0.09377470422032727,26.0
5849,16308,339.0,15628.0,0.09377770142125032,29.0
5850,16309,2167.0,15821.0,0.09378454141617122,17.0
5851,16310,7344.0,16239.0,0.09378590024174327,17.0
5852,16311,15341.0,1352.0,0.09381502080227502,8.0
5853,16312,16311.0,16306.0,0.09381502080227502,401.0
5854,16313,2928.0,16296.0,0.09383779049434354,6.0
5855,16314,8311.0,15164.0,0.09385331985793323,27.0
5856,16315,287.0,16191.0,0.0938586019071634,57.0
5857,16316,16196.0,15099.0,0.09386493243456748,19.0
5858,16317,1372.0,16312.0,0.09388671459278869,402.0
5859,16318,1821.0,16096.0,0.09389254658770789,40.0
5860,16319,8079.0,15700.0,0.09389468643910061,17.0
5861,16320,7497.0,15651.0,0.09392883156550866,37.0
5862,16321,7713.0,16317.0,0.09398637599549739,403.0
5863,16322,10112.0,16293.0,0.09398792282033021,54.0
5864,16323,2570.0,1930.0,0.09401515118490679,2.0
5865,16324,3303.0,15848.0,0.09404181760337565,19.0
5866,16325,5658.0,16308.0,0.09404530127528078,30.0
5867,16326,1580.0,16289.0,0.09404930503035484,11.0
5868,16327,9561.0,16200.0,0.09406961881098423,9.0
5869,16328,795.0,12646.0,0.09409070432259369,17.0
5870,16329,2845.0,16253.0,0.09424821243927735,47.0
5871,16330,6181.0,16139.0,0.09426428945746175,10.0
5872,16331,77.0,16151.0,0.09428340653168406,13.0
5873,16332,9045.0,16323.0,0.094290154027379,3.0
5874,16333,1409.0,16321.0,0.09429424754124782,404.0
5875,16334,7154.0,15745.0,0.09430485274003231,21.0
5876,16335,4267.0,16329.0,0.09433667873498061,48.0
5877,16336,10133.0,16152.0,0.0943468659949549,23.0
5878,16337,7326.0,15682.0,0.09437948545720518,28.0
5879,16338,7720.0,16251.0,0.09439148817994743,124.0
5880,16339,5736.0,16333.0,0.09440846290978082,405.0
5881,16340,5829.0,16303.0,0.09441778264140621,65.0
5882,16341,2117.0,16340.0,0.0944341307559072,66.0
5883,16342,448.0,16104.0,0.09449245427630394,63.0
5884,16343,860.0,16027.0,0.09449517379617,13.0
5885,16344,3795.0,16179.0,0.09449960606582207,19.0
5886,16345,6519.0,15376.0,0.0945173822129735,7.0
5887,16346,4408.0,16016.0,0.09453028690158688,22.0
5888,16347,9550.0,15266.0,0.09453360366516472,12.0
5889,16348,2329.0,16292.0,0.09455111883607098,55.0
5890,16349,5292.0,15956.0,0.09457211549693685,36.0
5891,16350,8183.0,16197.0,0.09457518615190928,39.0
5892,16351,9194.0,16180.0,0.09459034818333795,25.0
5893,16352,9650.0,16091.0,0.09460973821455705,6.0
5894,16353,6969.0,15611.0,0.09461204000231525,11.0
5895,16354,4067.0,16271.0,0.09461844002101859,10.0
5896,16355,3645.0,3512.0,0.09466334162512945,2.0
5897,16356,4387.0,15797.0,0.09466346037142474,10.0
5898,16357,8264.0,15960.0,0.09467887460312392,26.0
5899,16358,524.0,15382.0,0.09468395763035593,10.0
5900,16359,621.0,15749.0,0.09468639608210018,33.0
5901,16360,1149.0,16339.0,0.09469921520625356,406.0
5902,16361,6758.0,16124.0,0.09470796821200439,24.0
5903,16362,16361.0,16170.0,0.09470796821200439,80.0
5904,16363,3652.0,16109.0,0.09475505914507706,24.0
5905,16364,9567.0,16175.0,0.09481787840537184,9.0
5906,16365,6593.0,16280.0,0.09483129885489992,23.0
5907,16366,9128.0,16204.0,0.09483622477989473,24.0
5908,16367,6085.0,16212.0,0.09484193385432775,9.0
5909,16368,15939.0,16359.0,0.09487108597945051,38.0
5910,16369,6328.0,10109.0,0.09487185370812215,2.0
5911,16370,5731.0,16002.0,0.09489791249686032,21.0
5912,16371,7040.0,16257.0,0.09493514896699878,73.0
5913,16372,9339.0,15549.0,0.09494941056188133,21.0
5914,16373,2088.0,28.0,0.09498511260900785,2.0
5915,16374,1717.0,16322.0,0.0949895324631988,55.0
5916,16375,2874.0,15940.0,0.09499173121233448,38.0
5917,16376,868.0,16362.0,0.09499235343422462,81.0
5918,16377,6171.0,16338.0,0.09499457131099898,125.0
5919,16378,1125.0,16360.0,0.09500934732797102,407.0
5920,16379,16071.0,6527.0,0.0950164102018838,6.0
5921,16380,16379.0,16286.0,0.0950164102018838,43.0
5922,16381,8453.0,16137.0,0.09501715634875811,22.0
5923,16382,4115.0,16281.0,0.09503853447029904,44.0
5924,16383,3049.0,15926.0,0.09505424331711228,17.0
5925,16384,15340.0,16215.0,0.09507740273067254,28.0
5926,16385,2338.0,2759.0,0.09508319913877461,2.0
5927,16386,1937.0,14879.0,0.09510913390799813,13.0
5928,16387,2083.0,16384.0,0.09511852940535923,29.0
5929,16388,1349.0,14337.0,0.09517173924543372,14.0
5930,16389,2776.0,16275.0,0.09518481824333375,37.0
5931,16390,8143.0,15907.0,0.09518816367412967,4.0
5932,16391,5706.0,16233.0,0.09521289707517695,47.0
5933,16392,171.0,15386.0,0.09522161080740771,4.0
5934,16393,1571.0,16392.0,0.09522161080740771,5.0
5935,16394,7349.0,15632.0,0.09522326135550738,7.0
5936,16395,3021.0,16274.0,0.09522465389244218,66.0
5937,16396,385.0,16057.0,0.09525982556697762,26.0
5938,16397,1362.0,16378.0,0.09526643052812371,408.0
5939,16398,7562.0,16374.0,0.0952851443122955,56.0
5940,16399,16398.0,16086.0,0.0952851443122955,61.0
5941,16400,4734.0,16383.0,0.09530834043059284,18.0
5942,16401,7337.0,16395.0,0.09530872758966953,67.0
5943,16402,8433.0,16401.0,0.09531626078236866,68.0
5944,16403,2940.0,15896.0,0.09533228291333845,5.0
5945,16404,7819.0,16403.0,0.09533228291333845,6.0
5946,16405,4191.0,16214.0,0.09535448353726102,21.0
5947,16406,8217.0,16135.0,0.09536235377055036,8.0
5948,16407,8289.0,15732.0,0.0953780142038568,3.0
5949,16408,1053.0,16341.0,0.09538343634538334,67.0
5950,16409,361.0,15489.0,0.09539137826174081,39.0
5951,16410,7133.0,15811.0,0.09540309355028474,35.0
5952,16411,16410.0,15310.0,0.09540309355028474,37.0
5953,16412,4473.0,16371.0,0.0954090617172604,74.0
5954,16413,5474.0,16190.0,0.09542258077819349,9.0
5955,16414,6395.0,16331.0,0.09542789040712772,14.0
5956,16415,10274.0,16302.0,0.09545950904431272,6.0
5957,16416,2313.0,16409.0,0.09547342370890945,40.0
5958,16417,7683.0,16268.0,0.09547561253451897,20.0
5959,16418,16042.0,16084.0,0.09548147663087309,30.0
5960,16419,2028.0,16234.0,0.09548384681880685,18.0
5961,16420,5128.0,16389.0,0.09549456932230936,38.0
5962,16421,1114.0,14253.0,0.09550653564642046,14.0
5963,16422,6528.0,15154.0,0.09551445522560502,15.0
5964,16423,3848.0,16402.0,0.09551882296646258,69.0
5965,16424,1644.0,16134.0,0.09554003701174169,67.0
5966,16425,6260.0,16397.0,0.09556819772096375,409.0
5967,16426,2461.0,16386.0,0.09558243217502811,14.0
5968,16427,8514.0,16043.0,0.0956000129863135,17.0
5969,16428,2867.0,16226.0,0.0956525650776419,26.0
5970,16429,6751.0,16107.0,0.09568724277703045,8.0
5971,16430,4686.0,16269.0,0.09569515883958357,24.0
5972,16431,2605.0,9945.0,0.0957177760084411,2.0
5973,16432,3695.0,16415.0,0.09572636159513727,7.0
5974,16433,8014.0,10747.0,0.0957370585691947,11.0
5975,16434,7300.0,15456.0,0.09574195236756064,9.0
5976,16435,7593.0,16399.0,0.09575006800227177,62.0
5977,16436,6530.0,15605.0,0.09578570595466193,6.0
5978,16437,8266.0,16332.0,0.09584339717866652,4.0
5979,16438,2079.0,16408.0,0.09584988643572229,68.0
5980,16439,8265.0,16195.0,0.09585498576784734,25.0
5981,16440,5213.0,16343.0,0.09586500033304379,14.0
5982,16441,1228.0,16425.0,0.0958835864950419,410.0
5983,16442,6185.0,16354.0,0.09590666534061217,11.0
5984,16443,4024.0,15610.0,0.09591522047878712,18.0
5985,16444,16421.0,16441.0,0.09597675915771116,424.0
5986,16445,9169.0,15750.0,0.09597891591122927,3.0
5987,16446,2794.0,16356.0,0.09601378897285613,11.0
5988,16447,6447.0,16440.0,0.09602187842170898,15.0
5989,16448,1433.0,16444.0,0.09602795556000297,425.0
5990,16449,1329.0,15003.0,0.0960341372763255,7.0
5991,16450,1390.0,16449.0,0.0960341372763255,8.0
5992,16451,4379.0,15957.0,0.09605846175891229,27.0
5993,16452,518.0,16349.0,0.09607771885002002,37.0
5994,16453,5170.0,16427.0,0.09610897370583041,18.0
5995,16454,5915.0,16206.0,0.09615076417363734,16.0
5996,16455,2967.0,16315.0,0.09615275404737643,58.0
5997,16456,2740.0,15789.0,0.09615589553157514,19.0
5998,16457,1121.0,16448.0,0.0961685984803666,426.0
5999,16458,3068.0,15891.0,0.0961996244782044,12.0
6000,16459,7303.0,16245.0,0.09620751579588836,26.0
6001,16460,7851.0,16459.0,0.09620751579588836,27.0
6002,16461,10255.0,16355.0,0.09621394263864282,3.0
6003,16462,9397.0,16457.0,0.09623238269837972,427.0
6004,16463,6810.0,15950.0,0.09623287904694487,4.0
6005,16464,5633.0,15912.0,0.09623398358098603,11.0
6006,16465,2998.0,16164.0,0.09624099014412915,42.0
6007,16466,314.0,16368.0,0.09626450416322088,39.0
6008,16467,3459.0,16326.0,0.0962657117259407,12.0
6009,16468,7496.0,16467.0,0.0962657117259407,13.0
6010,16469,8462.0,16436.0,0.09626738680542021,7.0
6011,16470,10037.0,16247.0,0.09627387516341163,22.0
6012,16471,83.0,16048.0,0.0962808042315143,17.0
6013,16472,2404.0,6095.0,0.09630268064217709,2.0
6014,16473,16469.0,16472.0,0.09630268064217709,9.0
6015,16474,16473.0,9001.0,0.09630268064217709,10.0
6016,16475,16474.0,16437.0,0.09630268064217709,14.0
6017,16476,15818.0,16396.0,0.09637053677260357,28.0
6018,16477,5719.0,16127.0,0.09637667211791688,11.0
6019,16478,5062.0,16471.0,0.09642659064841085,18.0
6020,16479,941.0,15081.0,0.09643530563268005,27.0
6021,16480,8050.0,16462.0,0.09643979056849432,428.0
6022,16481,3220.0,16282.0,0.09645516067298833,27.0
6023,16482,8105.0,16203.0,0.09649766193945886,9.0
6024,16483,4226.0,16381.0,0.09652914548697797,23.0
6025,16484,4279.0,16420.0,0.0965304623194634,39.0
6026,16485,4959.0,16411.0,0.0965324897202357,38.0
6027,16486,16228.0,572.0,0.09656534255217497,10.0
6028,16487,16486.0,16370.0,0.09656534255217497,31.0
6029,16488,1097.0,16480.0,0.09656784128906515,429.0
6030,16489,9417.0,15994.0,0.09657564009181294,26.0
6031,16490,2380.0,16451.0,0.09657968155342941,28.0
6032,16491,5946.0,16490.0,0.09657968155342941,29.0
6033,16492,7909.0,16158.0,0.09659806396140351,31.0
6034,16493,4945.0,16287.0,0.09659933214972748,88.0
6035,16494,5605.0,16240.0,0.0966206425472402,45.0
6036,16495,3851.0,16494.0,0.0966206425472402,46.0
6037,16496,6246.0,16079.0,0.09662431804530464,28.0
6038,16497,4070.0,16098.0,0.09664972281477537,67.0
6039,16498,9697.0,16230.0,0.09665012626993226,54.0
6040,16499,2177.0,16187.0,0.0966606636366674,94.0
6041,16500,1045.0,16342.0,0.09666199671233916,64.0
6042,16501,3348.0,16455.0,0.09668287386566984,59.0
6043,16502,1562.0,15792.0,0.09668420843505932,4.0
6044,16503,202.0,16430.0,0.09669375765755009,25.0
6045,16504,7292.0,16435.0,0.09669899625144693,63.0
6046,16505,3944.0,16391.0,0.09669959418773111,48.0
6047,16506,4147.0,16505.0,0.09669959418773111,49.0
6048,16507,7813.0,15561.0,0.09670205008911212,35.0
6049,16508,16507.0,16454.0,0.09670205008911212,51.0
6050,16509,4389.0,16504.0,0.09670613013126829,64.0
6051,16510,8703.0,16506.0,0.09671304794449351,50.0
6052,16511,7921.0,16336.0,0.0967487801036387,24.0
6053,16512,598.0,15327.0,0.09675438686105166,10.0
6054,16513,5570.0,16377.0,0.09678262736214957,126.0
6055,16514,8454.0,16366.0,0.09679233914225528,25.0
6056,16515,2623.0,16452.0,0.09679275278683358,38.0
6057,16516,3233.0,16278.0,0.09681287195742015,41.0
6058,16517,7057.0,16511.0,0.0968394174949443,25.0
6059,16518,8910.0,16393.0,0.09684127352338734,6.0
6060,16519,5029.0,16516.0,0.09684841005388599,42.0
6061,16520,4891.0,16519.0,0.09684841005388599,43.0
6062,16521,2115.0,16318.0,0.09688407303159005,41.0
6063,16522,16521.0,16438.0,0.09688407303159005,109.0
6064,16523,987.0,16512.0,0.09689702337226151,11.0
6065,16524,5302.0,16256.0,0.09692565014489635,12.0
6066,16525,2962.0,16517.0,0.09693877240710523,26.0
6067,16526,9531.0,15897.0,0.09695482672080767,33.0
6068,16527,7714.0,16188.0,0.09696220006635455,8.0
6069,16528,4940.0,16492.0,0.09697309780340611,32.0
6070,16529,5953.0,15576.0,0.09699756902852867,8.0
6071,16530,6653.0,16423.0,0.09702303537185682,70.0
6072,16531,3379.0,16310.0,0.09703640012900135,18.0
6073,16532,2668.0,16531.0,0.09703640012900135,19.0
6074,16533,9797.0,16466.0,0.09703742678805317,40.0
6075,16534,3746.0,15478.0,0.09703791322569218,22.0
6076,16535,9718.0,15814.0,0.09705941062789195,34.0
6077,16536,2561.0,16468.0,0.09713514050704403,14.0
6078,16537,4496.0,16536.0,0.09713514050704403,15.0
6079,16538,8221.0,15949.0,0.09714313477481162,37.0
6080,16539,2335.0,16434.0,0.09716207290773879,10.0
6081,16540,7092.0,16487.0,0.09716519623954088,32.0
6082,16541,9191.0,15918.0,0.09716619667841676,49.0
6083,16542,6227.0,16376.0,0.09719052705695526,82.0
6084,16543,3311.0,16347.0,0.09720464002780217,13.0
6085,16544,4273.0,16508.0,0.09720590427148823,52.0
6086,16545,8918.0,16346.0,0.09720704864244457,23.0
6087,16546,5529.0,15999.0,0.09721514066569371,22.0
6088,16547,5995.0,15573.0,0.09722112936432872,3.0
6089,16548,3059.0,15577.0,0.09724768874471339,19.0
6090,16549,2833.0,16428.0,0.09724828011549598,27.0
6091,16550,9963.0,16514.0,0.09725854372379207,26.0
6092,16551,15969.0,16495.0,0.09726907100705767,54.0
6093,16552,5047.0,16348.0,0.09727627858475954,56.0
6094,16553,8446.0,15788.0,0.09727635062586194,13.0
6095,16554,915.0,15217.0,0.09729426370004206,5.0
6096,16555,2163.0,16465.0,0.09729575776307878,43.0
6097,16556,6952.0,16493.0,0.09731904016493459,89.0
6098,16557,9684.0,15472.0,0.09732309144378018,36.0
6099,16558,4359.0,15694.0,0.09734537866600698,17.0
6100,16559,1155.0,16488.0,0.09735051352318391,430.0
6101,16560,1411.0,16559.0,0.097379636847316,431.0
6102,16561,5974.0,16470.0,0.09738312720221516,23.0
6103,16562,8380.0,15850.0,0.09738574856061687,5.0
6104,16563,3243.0,16380.0,0.09742320828483102,44.0
6105,16564,379.0,16551.0,0.09745816377198374,55.0
6106,16565,2970.0,16319.0,0.09747889803178118,18.0
6107,16566,9707.0,16564.0,0.09748122016071577,56.0
6108,16567,3134.0,16400.0,0.09749959224593284,19.0
6109,16568,2824.0,16567.0,0.09749959224593284,20.0
6110,16569,10323.0,16463.0,0.09750768347470205,5.0
6111,16570,4604.0,16530.0,0.09753406387502166,71.0
6112,16571,716.0,16513.0,0.0975440139044856,127.0
6113,16572,5546.0,15643.0,0.09755684167896478,3.0
6114,16573,5818.0,16447.0,0.09758984585877054,16.0
6115,16574,3128.0,16563.0,0.09759701115801053,45.0
6116,16575,2022.0,16140.0,0.09759826280264242,10.0
6117,16576,4774.0,15708.0,0.09762298982090661,6.0
6118,16577,7724.0,15687.0,0.09763094483957047,38.0
6119,16578,2411.0,16372.0,0.09763701197869107,22.0
6120,16579,6795.0,16542.0,0.09765892428526006,83.0
6121,16580,8692.0,16522.0,0.09772018291213178,110.0
6122,16581,3761.0,16039.0,0.0977395862912435,8.0
6123,16582,1714.0,16484.0,0.09774934425368698,40.0
6124,16583,3748.0,16547.0,0.09777472454741294,4.0
6125,16584,1365.0,16560.0,0.09779325062550591,432.0
6126,16585,9572.0,16385.0,0.09785384635936867,3.0
6127,16586,9810.0,16030.0,0.09789359287338811,7.0
6128,16587,1129.0,16450.0,0.09790481199142823,9.0
6129,16588,1100.0,16587.0,0.09790481199142823,10.0
6130,16589,7437.0,15734.0,0.09791075380188957,30.0
6131,16590,7804.0,16352.0,0.09791906780314787,7.0
6132,16591,2198.0,16264.0,0.09791946712999142,33.0
6133,16592,1251.0,16584.0,0.09792638497371813,433.0
6134,16593,876.0,16592.0,0.09792638497371813,434.0
6135,16594,16229.0,16056.0,0.0979288875699204,15.0
6136,16595,450.0,16113.0,0.09801960555397166,6.0
6137,16596,4852.0,16496.0,0.09804104412223291,29.0
6138,16597,6292.0,16596.0,0.09804104412223291,30.0
6139,16598,373.0,16013.0,0.09804412772063709,3.0
6140,16599,9295.0,16546.0,0.09805167215610605,23.0
6141,16600,8257.0,16583.0,0.0980540073639852,5.0
6142,16601,8978.0,16600.0,0.0980540073639852,6.0
6143,16602,2639.0,16580.0,0.0980542725837163,111.0
6144,16603,6612.0,15726.0,0.09807923006604342,13.0
6145,16604,2315.0,16509.0,0.09808092789900871,65.0
6146,16605,5139.0,16304.0,0.09810313461968245,37.0
6147,16606,8340.0,16582.0,0.09815125215073496,41.0
6148,16607,516.0,16445.0,0.09819399565131698,4.0
6149,16608,9552.0,16607.0,0.09819399565131698,5.0
6150,16609,4133.0,15809.0,0.0982038173124684,23.0
6151,16610,1600.0,16407.0,0.09820581737450085,4.0
6152,16611,4879.0,16375.0,0.09822865075258592,39.0
6153,16612,9675.0,16038.0,0.09822945546391508,18.0
6154,16613,2114.0,15996.0,0.09824384106649835,22.0
6155,16614,5388.0,16589.0,0.09825576003763321,31.0
6156,16615,3145.0,15642.0,0.09829470985224505,14.0
6157,16616,6956.0,15536.0,0.09829747460073901,8.0
6158,16617,10257.0,16604.0,0.09831393133513994,66.0
6159,16618,16558.0,9929.0,0.09833070855994568,18.0
6160,16619,16618.0,16363.0,0.09833070855994568,42.0
6161,16620,3814.0,16053.0,0.09833138770879063,7.0
6162,16621,2439.0,16166.0,0.09833388018222436,3.0
6163,16622,9798.0,16621.0,0.09833388018222436,4.0
6164,16623,522.0,16335.0,0.09833429805654259,49.0
6165,16624,1215.0,16593.0,0.09835305144371725,435.0
6166,16625,2142.0,12790.0,0.09835638368848615,15.0
6167,16626,5604.0,16460.0,0.09836899912521145,28.0
6168,16627,15430.0,16620.0,0.09838350139238551,14.0
6169,16628,4110.0,16461.0,0.09839200900948444,4.0
6170,16629,6819.0,16099.0,0.09845676563979504,6.0
6171,16630,4833.0,16510.0,0.09846034825166332,51.0
6172,16631,8024.0,15895.0,0.0984622698538702,21.0
6173,16632,16418.0,4312.0,0.09848274822483624,31.0
6174,16633,16632.0,16499.0,0.09848274822483624,125.0
6175,16634,8383.0,16552.0,0.09849771079559475,57.0
6176,16635,4001.0,16120.0,0.09851064286202772,19.0
6177,16636,9136.0,16612.0,0.09851565827695015,19.0
6178,16637,7956.0,14891.0,0.09853443252681551,4.0
6179,16638,5178.0,16520.0,0.09856175149178867,44.0
6180,16639,930.0,16548.0,0.09858857910878437,20.0
6181,16640,4132.0,16327.0,0.09858904937191322,10.0
6182,16641,3227.0,16498.0,0.09860974101321784,55.0
6183,16642,3745.0,16571.0,0.0986133413326914,128.0
6184,16643,10304.0,16555.0,0.09865584329288023,44.0
6185,16644,6753.0,16116.0,0.09869558151253817,31.0
6186,16645,8534.0,16527.0,0.09869906953305967,9.0
6187,16646,127.0,16351.0,0.0987255935925545,26.0
6188,16647,2489.0,16602.0,0.09873836362032666,112.0
6189,16648,4854.0,16549.0,0.09878563853731895,28.0
6190,16649,2325.0,16647.0,0.09878780433971344,113.0
6191,16650,1314.0,16624.0,0.09880686016970211,436.0
6192,16651,493.0,16324.0,0.09880973460990111,20.0
6193,16652,4790.0,16590.0,0.09882345212027971,8.0
6194,16653,1923.0,16387.0,0.09884235847613237,30.0
6195,16654,6389.0,16325.0,0.09886728454003176,31.0
6196,16655,7574.0,14325.0,0.09887737231268978,14.0
6197,16656,1623.0,16526.0,0.09888191851708626,34.0
6198,16657,2864.0,16617.0,0.0988827332314597,67.0
6199,16658,4023.0,15369.0,0.09890332000880295,9.0
6200,16659,2542.0,16640.0,0.09890654613054535,11.0
6201,16660,6629.0,16606.0,0.09897250874886399,42.0
6202,16661,6620.0,16502.0,0.09904469392511989,5.0
6203,16662,2206.0,16646.0,0.09905017247339318,27.0
6204,16663,4240.0,4490.0,0.0990727963223479,2.0
6205,16664,1940.0,16657.0,0.0990831640263291,68.0
6206,16665,9117.0,15548.0,0.099117758904462,7.0
6207,16666,2435.0,16161.0,0.09913216200090862,5.0
6208,16667,1075.0,16639.0,0.09914313917691164,21.0
6209,16668,7481.0,16651.0,0.09915467698433618,21.0
6210,16669,3443.0,16574.0,0.0991738322678252,46.0
6211,16670,8130.0,16629.0,0.0991797794447185,7.0
6212,16671,4507.0,16660.0,0.0991825994670319,43.0
6213,16672,4153.0,16476.0,0.09921705459723994,29.0
6214,16673,8284.0,16540.0,0.09922229355213438,33.0
6215,16674,3890.0,16642.0,0.0992243803151392,129.0
6216,16675,1063.0,16650.0,0.09923235968244343,437.0
6217,16676,16628.0,16645.0,0.09923563405329208,13.0
