,child,parent,lambda_val,child_size,x,y,z
10932,5327,11342,12.347634779604414,1,5.8461599349975595,-5.561632633209229,2.870529174804688
10933,5231,11287,20.516235754333408,1,5.232471466064454,-5.531762599945068,2.905300617218017
10934,2951,11351,12.96196446729493,1,7.473502159118653,-4.289308547973633,-6.415622234344481
10935,3885,11349,11.9912353357621,1,7.421539783477782,-4.608753204345703,-6.437071323394775
10936,10138,11336,16.039358479541107,1,7.442087650299072,-3.9155991077423096,-6.422832965850829
10937,7841,11340,31.667100697074268,1,7.447281360626221,-3.6140735149383536,-6.407164573669434
10938,9591,11340,31.667100697074268,1,7.469614505767822,-3.6273794174194336,-6.39663553237915
10939,9224,11340,31.667100697074268,1,7.4636311531066895,-3.6245524883270255,-6.39854860305786
10940,3749,11340,31.667100697074268,1,7.455301761627196,-3.608873605728149,-6.390491008758544
10941,1065,11340,31.667100697074268,1,7.458873271942138,-3.607307434082032,-6.388665199279785
10942,5659,11352,11.806338372994716,1,21.31217956542969,-0.5240945219993591,-0.6397385597229004
10943,64,11353,12.242965844765244,1,21.42731285095215,-0.7611110210418701,-0.6283679008483887
10944,1999,11342,12.68278711856233,1,5.908295631408691,-5.5171475410461435,2.858396530151367
10945,7288,11287,20.987022699683873,1,5.342981815338135,-5.543142318725586,3.0057497024536124
10946,2913,11351,14.158431773031008,1,7.503848075866699,-4.3469438552856445,-6.390592098236084
10947,4710,11349,12.39570552303155,1,7.164843559265137,-4.562775135040282,-6.5590882301330575
10948,2865,11336,16.159794732878336,1,7.402731895446777,-3.983687162399293,-6.443681240081787
10949,3675,11336,16.159794732878336,1,7.393965721130371,-3.9061222076416007,-6.44996166229248
10950,8850,11336,16.159794732878336,1,7.392624378204346,-3.9666509628295894,-6.44433832168579
10951,4107,11336,16.159794732878336,1,7.382032394409179,-3.975906133651733,-6.478631973266601
10952,6875,11336,16.159794732878336,1,7.386903762817383,-3.940347671508788,-6.4541592597961435
10953,1337,11352,11.810571600162211,1,21.21053504943848,-0.1851489543914795,-0.7378593683242797
10954,1276,11353,12.248010943702582,1,21.265140533447266,-0.6839514374732972,-0.6004136204719543
10955,1955,11342,12.73188116519542,1,5.992171287536621,-5.607909202575684,3.0675363540649414
10956,9056,11287,21.971263486123355,1,5.300799369812012,-5.554840564727783,2.9877557754516606
10957,7505,11287,21.971263486123355,1,5.325677394866943,-5.537205219268799,2.98389220237732
10958,3489,11351,14.47908757714953,1,7.488431930541992,-4.492854595184326,-6.43224000930786
10959,4835,11349,12.423837412121626,1,7.356865882873534,-4.7492852210998535,-6.412137985229492
10960,1241,11352,11.823040583985971,1,21.21029663085937,-0.14619168639183042,-0.7005000114440918
10961,1116,11353,12.489354164622686,1,21.41025161743164,-0.7992770075798034,-0.7212722897529601
